DATE,TIME,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED
12/27/16,22:27,40.7032933,-73.7960918,0,0,0,0,0,0,0,0
12/27/16,22:30,40.7773037,-73.9825823,0,0,0,0,0,0,0,0
12/27/16,22:30,40.759626,-73.9954735,0,0,0,0,0,0,0,0
12/19/16,18:30,40.5293737,-74.1613509,0,0,0,0,0,0,0,0
12/19/16,18:30,40.6779424,-73.802291,1,0,0,0,0,0,1,0
12/27/16,22:30,40.7418018,-73.7281406,1,0,0,0,0,0,1,0
12/27/16,22:50,40.7564521,-73.9703154,0,0,0,0,0,0,0,0
11/25/16,17:11,40.6690779,-73.9148839,0,0,0,0,0,0,0,0
12/26/16,10:55,40.6420578,-74.02042,1,0,0,0,0,0,1,0
12/26/16,11:00,40.7008818,-73.7299593,0,0,0,0,0,0,0,0
12/19/16,20:00,40.7408132,-73.8988925,1,0,0,0,0,0,1,0
12/19/16,20:00,40.8259384,-73.8591203,2,0,0,0,0,0,2,0
12/26/16,11:15,40.5478333,-74.2203672,0,0,0,0,0,0,0,0
12/26/16,11:15,40.8320154,-73.8561975,0,0,0,0,0,0,0,0
12/19/16,20:20,40.6349084,-73.9613081,1,0,1,0,0,0,0,0
12/19/16,20:21,40.6005903,-73.961364,0,0,0,0,0,0,0,0
12/19/16,20:25,40.7417192,-73.9936775,0,0,0,0,0,0,0,0
12/25/16,12:30,40.6071059,-73.9686351,0,0,0,0,0,0,0,0
12/25/16,15:00,40.8703879,-73.9145612,0,0,0,0,0,0,0,0
12/25/16,17:13,40.6050571,-73.9989952,0,0,0,0,0,0,0,0
12/25/16,19:30,40.6105113,-74.0957491,0,0,0,0,0,0,0,0
12/25/16,19:30,40.6452753,-73.8921798,1,0,0,0,0,0,1,0
12/19/16,5:20,40.7238377,-73.9063358,1,0,0,0,0,0,1,0
12/25/16,19:39,40.7580218,-73.9817932,0,0,0,0,0,0,0,0
12/25/16,19:40,40.6253173,-74.1783426,0,0,0,0,0,0,0,0
12/25/16,19:49,40.8244227,-73.8361231,0,0,0,0,0,0,0,0
12/25/16,1:00,40.758306,-73.8556084,0,0,0,0,0,0,0,0
12/19/16,7:30,40.7844653,-73.7999453,1,0,0,0,0,0,1,0
12/16/16,8:35,40.7033542,-73.9106889,0,0,0,0,0,0,0,0
12/16/16,8:40,40.68636,-73.8100256,0,0,0,0,0,0,0,0
12/25/16,8:30,40.7338716,-73.7197981,0,0,0,0,0,0,0,0
12/25/16,8:30,40.8131184,-73.9314587,1,0,0,0,0,0,2,0
12/24/16,14:20,40.7485142,-73.8161787,0,0,0,0,0,0,0,0
12/24/16,14:27,40.8408394,-73.8725705,1,0,0,0,0,0,1,0
12/24/16,14:30,40.8782895,-73.8700582,0,0,0,0,0,0,0,0
12/24/16,14:30,40.8680347,-73.8313844,0,0,0,0,0,0,0,0
12/24/16,15:15,40.720356,-73.7419621,1,0,0,0,0,0,1,0
12/24/16,16:00,40.7344418,-73.7217767,0,0,0,0,0,0,0,0
12/19/16,8:40,40.7261786,-73.9384894,0,0,0,0,0,0,0,0
12/24/16,16:18,40.7204338,-73.9998665,0,0,0,0,0,0,0,0
12/24/16,16:20,40.6133874,-73.995984,0,0,0,0,0,0,0,0
12/24/16,20:50,40.7591044,-73.9921418,1,0,1,0,0,0,0,0
12/24/16,21:00,40.8913341,-73.8532506,0,0,0,0,0,0,0,0
12/24/16,21:50,40.7623963,-73.9786009,0,0,0,0,0,0,0,0
12/24/16,22:00,40.8457791,-73.9148169,0,0,0,0,0,0,0,0
12/24/16,22:00,40.7774764,-73.8092204,0,0,0,0,0,0,0,0
12/24/16,22:00,40.6855832,-73.7910439,0,0,0,0,0,0,0,0
12/24/16,22:00,40.7361595,-73.7137011,4,0,0,0,0,0,4,0
12/23/16,11:00,40.7517891,-73.9863209,0,0,0,0,0,0,0,0
12/23/16,11:05,40.8639635,-73.8663985,0,0,0,0,0,0,0,0
12/23/16,11:09,40.6670166,-73.9312914,2,0,0,0,0,0,2,0
12/23/16,11:10,40.6662366,-73.7609885,0,0,0,0,0,0,0,0
12/23/16,15:30,40.8687123,-73.8220074,0,0,0,0,0,0,0,0
12/23/16,1:45,40.8326028,-73.9433779,0,0,0,0,0,0,0,0
12/23/16,1:54,40.7261887,-73.7444362,0,0,0,0,0,0,0,0
12/23/16,20:00,40.8793564,-73.860032,0,0,0,0,0,0,0,0
12/18/16,11:00,40.6072565,-73.9672737,0,0,0,0,0,0,0,0
12/18/16,11:05,40.6247342,-74.0364273,0,0,0,0,0,0,0,0
12/18/16,11:20,40.5882225,-73.9716755,0,0,0,0,0,0,0,0
12/18/16,11:20,40.7339221,-73.9218898,0,0,0,0,0,0,0,0
12/18/16,11:30,40.6810466,-73.8493003,1,0,0,0,0,0,1,0
12/23/16,20:00,40.6370079,-73.9149428,0,0,0,0,0,0,0,0
12/23/16,20:00,40.8334884,-73.9415775,0,0,0,0,0,0,0,0
12/23/16,20:16,40.8210107,-73.8657477,1,0,1,0,0,0,0,0
12/18/16,11:35,40.6894194,-73.7874837,0,0,0,0,0,0,0,0
12/18/16,11:40,40.6286836,-74.0121408,0,0,0,0,0,0,0,0
11/24/16,23:11,40.7204797,-73.8735874,1,0,0,0,1,0,0,0
12/23/16,8:40,40.6632167,-73.7578302,0,0,0,0,0,0,0,0
12/22/16,11:14,40.7278198,-73.9947504,0,0,0,0,0,0,0,0
12/22/16,11:15,40.7571447,-73.9935606,0,0,0,0,0,0,0,0
12/22/16,15:20,40.7289641,-73.8552282,0,0,0,0,0,0,0,0
12/22/16,15:30,40.7170235,-73.9491173,0,0,0,0,0,0,0,0
12/22/16,7:05,40.5758321,-74.1240581,0,0,0,0,0,0,0,0
12/22/16,7:09,40.6595821,-73.8370438,0,0,0,0,0,0,0,0
12/22/16,7:10,40.637448,-74.0199675,0,0,0,0,0,0,0,0
12/22/16,7:20,40.6098096,-73.9224976,0,0,0,0,0,0,0,0
12/18/16,13:55,40.6894018,-73.727103,0,0,0,0,0,0,0,0
12/18/16,14:00,40.8387077,-73.909882,0,0,0,0,0,0,0,0
12/22/16,8:00,40.8857468,-73.9104186,0,0,0,0,0,0,0,0
12/21/16,11:30,40.7594056,-73.9851029,0,0,0,0,0,0,0,0
12/21/16,11:30,40.617905,-74.009938,1,0,0,0,0,0,1,0
12/21/16,11:35,40.7489858,-73.979955,0,0,0,0,0,0,0,0
12/21/16,11:44,40.7264661,-73.8594187,0,0,0,0,0,0,0,0
12/21/16,12:00,40.8390874,-73.8439188,0,0,0,0,0,0,0,0
12/21/16,12:00,40.8905516,-73.8488073,0,0,0,0,0,0,0,0
12/21/16,12:00,40.7422546,-74.0007037,0,0,0,0,0,0,0,0
12/18/16,17:40,40.7180039,-73.986584,0,0,0,0,0,0,0,0
12/18/16,18:05,40.7576939,-73.8646192,0,0,0,0,0,0,0,0
12/21/16,12:00,40.759308,-73.9652931,0,0,0,0,0,0,0,0
12/21/16,12:00,40.7534898,-73.7579568,0,0,0,0,0,0,0,0
12/21/16,12:00,40.7182945,-73.7358411,0,0,0,0,0,0,0,0
12/21/16,12:00,40.7293433,-74.0036549,1,0,0,0,0,0,1,0
12/21/16,12:00,40.8157387,-73.9545483,1,0,0,0,1,0,0,0
12/21/16,12:15,40.5857101,-73.9127525,0,0,0,0,0,0,0,0
12/18/16,1:30,40.6947005,-73.9227992,0,0,0,0,0,0,0,0
12/18/16,1:30,40.7588845,-73.9886044,0,0,0,0,0,0,0,0
12/18/16,1:41,40.8166622,-73.8879967,0,0,0,0,0,0,0,0
12/18/16,1:41,40.7128181,-73.9037686,0,0,0,0,0,0,0,0
11/23/16,16:11,40.6125296,-73.9357236,0,0,0,0,0,0,0,0
12/21/16,12:17,40.8180013,-73.9131905,0,0,0,0,0,0,0,0
12/21/16,12:30,40.8019196,-73.9434365,0,0,0,0,0,0,0,0
12/21/16,13:20,40.6340258,-73.9502297,0,0,0,0,0,0,0,0
11/4/16,22:11,40.8068225,-73.9174784,2,0,1,0,0,0,1,0
11/4/16,23:11,40.6756249,-73.8987786,2,0,0,0,0,0,2,0
11/4/16,6:11,40.7192038,-73.9903644,0,0,0,0,0,0,0,0
12/21/16,16:08,40.7624884,-73.9629739,0,0,0,0,0,0,0,0
12/21/16,17:20,40.6772475,-73.9163985,0,0,0,0,0,0,0,0
12/21/16,17:20,40.6094024,-74.0901074,0,0,0,0,0,0,0,0
12/21/16,17:25,40.6048115,-74.0239584,0,0,0,0,0,0,0,0
12/21/16,17:30,40.6107448,-74.0958285,1,0,0,0,0,0,1,0
12/21/16,17:45,40.6822652,-73.8451332,0,0,0,0,0,0,0,0
12/18/16,3:15,40.6772921,-73.7439278,0,0,0,0,0,0,0,0
11/23/16,20:11,40.7433055,-73.9376508,0,0,0,0,0,0,0,0
12/21/16,17:55,40.7633458,-73.8773073,0,0,0,0,0,0,0,0
12/21/16,18:00,40.6083089,-74.1313061,2,0,0,0,0,0,2,0
12/21/16,18:05,40.8469808,-73.9106479,1,0,2,0,0,0,0,0
12/21/16,18:15,40.7496041,-73.9852964,0,0,0,0,0,0,0,0
12/18/16,5:30,40.7548668,-73.852537,0,0,0,0,0,0,0,0
12/21/16,18:20,40.644445,-73.9132578,0,0,0,0,0,0,0,0
12/21/16,18:20,40.7674113,-73.9143286,0,0,0,0,0,0,0,0
12/21/16,18:23,40.6377555,-74.0072062,1,0,1,0,0,0,0,0
12/21/16,18:30,40.8116404,-73.9315947,0,0,0,0,0,0,0,0
12/21/16,18:30,40.6314469,-74.098881,1,0,0,0,0,0,1,0
12/21/16,1:38,40.6076439,-74.0337404,0,0,0,0,0,0,0,0
12/21/16,9:00,40.7393375,-73.7080905,0,0,0,0,0,0,0,0
12/21/16,9:00,40.729891,-73.7467673,0,0,0,0,0,0,0,0
12/21/16,9:00,40.7700524,-73.8362897,1,0,1,0,0,0,0,0
12/20/16,10:45,40.6796556,-73.8855553,1,0,1,0,0,0,0,0
12/20/16,10:45,40.8083355,-73.9408591,1,0,0,0,0,0,1,0
12/20/16,12:00,40.5843704,-73.9270904,0,0,0,0,0,0,0,0
12/20/16,12:30,40.8064149,-73.9422623,1,0,0,0,0,0,1,0
12/20/16,12:45,40.8492036,-73.8271576,0,0,0,0,0,0,0,0
12/20/16,13:00,40.6550478,-73.9563012,1,0,1,0,0,0,0,0
12/20/16,13:20,40.6196557,-74.0291771,0,0,0,0,0,0,0,0
12/20/16,13:30,40.6768553,-73.9248099,0,0,0,0,0,0,0,0
12/20/16,13:30,40.7005969,-73.9158643,0,0,0,0,0,0,0,0
12/17/16,23:15,40.7152631,-73.9763192,0,0,0,0,0,0,0,0
12/20/16,13:40,40.8292697,-73.8249206,0,0,0,0,0,0,0,0
12/17/16,4:43,40.7020602,-73.9926138,0,0,0,0,0,0,0,0
12/17/16,5:30,40.6363188,-73.9076116,0,0,0,0,0,0,0,0
12/17/16,6:10,40.8346811,-73.9444241,0,0,0,0,0,0,0,0
12/20/16,14:00,40.7608228,-73.9983142,0,0,0,0,0,0,0,0
12/20/16,14:30,40.7083906,-73.9399594,3,0,0,0,0,0,3,0
12/20/16,19:44,40.820189,-73.8906752,0,0,0,0,0,0,0,0
12/20/16,20:45,40.5953624,-74.0006265,0,0,0,0,0,0,0,0
12/20/16,20:45,40.6308825,-73.9912814,0,0,0,0,0,0,0,0
12/20/16,20:50,40.5293737,-74.1613509,0,0,0,0,0,0,0,0
12/20/16,20:53,40.5893449,-74.1014938,0,0,0,0,0,0,0,0
12/16/16,12:30,40.8764513,-73.8481667,0,0,0,0,0,0,0,0
12/16/16,12:40,40.840292,-73.9143504,0,0,0,0,0,0,0,0
12/16/16,12:50,40.7590336,-73.9764109,0,0,0,0,0,0,0,0
12/16/16,12:50,40.6585643,-73.9503916,4,0,0,0,0,0,4,0
11/22/16,12:11,40.8458859,-73.9304239,0,0,0,0,0,0,0,0
11/4/16,7:11,40.8360929,-73.8703818,0,0,0,0,0,0,0,0
12/20/16,21:00,40.7104331,-73.9685144,0,0,0,0,0,0,0,0
12/20/16,21:00,40.7626784,-73.9543321,0,0,0,0,0,0,0,0
12/20/16,21:05,40.7525381,-73.7860479,0,0,0,0,0,0,0,0
12/20/16,22:10,40.7258005,-73.7192079,0,0,0,0,0,0,0,0
12/20/16,22:15,40.7131792,-73.9925007,0,0,0,0,0,0,0,0
12/20/16,22:30,40.6377676,-73.9586726,0,0,0,0,0,0,0,0
12/20/16,23:00,40.7498273,-73.798797,0,0,0,0,0,0,0,0
12/20/16,23:20,40.726007,-73.7517212,0,0,0,0,0,0,0,0
12/20/16,2:10,40.7332131,-73.9911129,1,0,1,0,0,0,0,0
12/20/16,5:18,40.759626,-73.9954735,0,0,0,0,0,0,0,0
12/20/16,7:15,40.6465591,-73.9259215,0,0,0,0,0,0,0,0
12/20/16,9:27,40.6545266,-73.9443111,0,0,0,0,0,0,0,0
12/20/16,9:30,40.6540699,-73.9617619,0,0,0,0,0,0,0,0
12/20/16,9:30,40.6157187,-74.0962319,0,0,0,0,0,0,0,0
12/20/16,9:40,40.6689504,-73.9338885,0,0,0,0,0,0,0,0
12/20/16,9:40,40.8079287,-73.9453567,0,0,0,0,0,0,0,0
12/20/16,9:50,40.6768369,-73.7606938,0,0,0,0,0,0,0,0
12/20/16,9:50,40.6852269,-73.8493702,1,0,1,0,0,0,0,0
12/19/16,0:01,40.7585061,-73.8388148,0,0,0,0,0,0,0,0
12/19/16,10:00,40.7342506,-73.863351,1,0,0,0,0,0,1,0
12/19/16,10:10,40.8293312,-73.8220441,0,0,0,0,0,0,0,0
12/19/16,10:50,40.7560014,-73.9405193,0,0,0,0,0,0,0,0
12/19/16,11:27,40.8127857,-73.8898565,0,0,0,0,0,0,0,0
12/19/16,11:40,40.827335,-73.8497904,1,0,0,0,0,0,1,0
12/19/16,11:45,40.7363771,-73.9849348,0,0,0,0,0,0,0,0
12/19/16,13:05,40.8245097,-73.9518505,0,0,0,0,0,0,0,0
12/19/16,19:25,40.7223002,-73.9971211,0,0,0,0,0,0,0,0
12/19/16,22:30,40.7067834,-73.9119503,0,0,0,0,0,0,0,0
12/16/16,7:00,40.6979855,-73.9461321,0,0,0,0,0,0,0,0
12/19/16,5:10,40.7456822,-73.9721247,0,0,0,0,0,0,0,0
12/19/16,5:15,40.6967793,-73.899273,0,0,0,0,0,0,0,0
11/22/16,1:11,40.7875082,-73.9382948,0,0,0,0,0,0,0,0
11/22/16,1:11,40.6672556,-73.8660752,1,0,1,0,0,0,0,0
12/18/16,11:15,40.7200735,-73.7637853,0,0,0,0,0,0,0,0
12/18/16,11:30,40.6959901,-73.7995869,0,0,0,0,0,0,0,0
12/18/16,12:01,40.6482436,-73.9289936,0,0,0,0,0,0,0,0
12/18/16,12:05,40.7864283,-73.8239273,1,0,0,0,0,0,1,0
12/18/16,16:50,40.6745753,-73.9220474,0,0,0,0,0,0,0,0
12/18/16,16:58,40.7454414,-73.9753944,0,0,0,0,0,0,0,0
12/18/16,18:25,40.6797311,-73.9373966,0,0,0,0,0,0,0,0
12/18/16,19:00,40.7476892,-74.0041684,0,0,0,0,0,0,0,0
12/15/16,14:45,40.6950223,-73.9888461,0,0,0,0,0,0,0,0
12/18/16,19:45,40.5676287,-74.1126115,0,0,0,0,0,0,0,0
12/18/16,1:25,40.7412238,-73.7843232,0,0,0,0,0,0,0,0
12/18/16,1:45,40.7036449,-73.9257283,0,0,0,0,0,0,0,0
12/18/16,20:39,40.6183407,-74.0301743,0,0,0,0,0,0,0,0
12/18/16,21:00,40.7418418,-73.8810025,0,0,0,0,0,0,0,0
12/17/16,21:30,40.6648434,-73.8222846,2,0,0,0,0,0,4,0
12/17/16,21:32,40.6600305,-73.9217869,0,0,0,0,0,0,0,0
12/17/16,22:00,40.7174802,-73.9916597,0,0,0,0,0,0,0,0
12/17/16,22:00,40.7081016,-73.9994013,0,0,0,0,0,0,0,0
12/15/16,18:50,40.5716115,-74.0941707,0,0,0,0,0,0,0,0
12/15/16,19:00,40.7095234,-74.0016664,0,0,0,0,0,0,0,0
12/16/16,18:50,40.5835346,-73.9841723,0,0,0,0,0,0,0,0
12/15/16,13:39,40.8662774,-73.9281678,1,0,1,0,0,0,0,0
12/15/16,13:58,40.7213532,-74.0046358,0,0,0,0,0,0,0,0
12/15/16,14:35,40.7628182,-73.8741966,0,0,0,0,0,0,0,0
12/15/16,15:20,40.8403435,-73.8672483,1,0,1,0,0,0,0,0
12/15/16,17:30,40.6302913,-74.0889035,0,0,0,0,0,0,0,0
12/15/16,17:30,40.7426801,-73.8395099,0,0,0,0,0,0,0,0
12/15/16,17:30,40.6624695,-73.9922541,1,0,0,0,1,0,0,0
12/15/16,17:30,40.7311821,-73.8715971,1,0,0,0,0,0,1,0
12/15/16,17:40,40.6899325,-73.9814728,0,0,0,0,0,0,0,0
12/15/16,17:40,40.7181445,-73.9938277,0,0,0,0,0,0,0,0
12/15/16,17:45,40.8427,-73.8251816,1,0,1,0,0,0,0,0
12/15/16,17:50,40.6326333,-74.0125342,0,0,0,0,0,0,0,0
12/15/16,7:30,40.7831836,-73.9436089,0,0,0,0,0,0,0,0
12/15/16,7:40,40.7528228,-73.8725479,1,0,1,0,0,0,0,0
12/15/16,17:56,40.8631305,-73.9178423,0,0,0,0,0,0,0,0
12/15/16,18:00,40.6642491,-73.9300327,0,0,0,0,0,0,0,0
12/15/16,18:00,40.749885,-73.9958062,0,0,0,0,0,0,0,0
12/15/16,18:00,40.7598426,-73.7153264,0,0,0,0,0,0,0,0
12/15/16,21:00,40.6255262,-74.0924924,2,0,0,0,0,0,2,0
12/15/16,21:33,40.7548258,-73.9756833,0,0,0,0,0,0,0,0
12/15/16,6:20,40.6921238,-73.9890305,0,0,0,0,0,0,0,0
12/15/16,7:15,40.7599363,-73.7709103,0,0,0,0,0,0,0,0
12/15/16,7:30,40.6059516,-74.0760061,0,0,0,0,0,0,0,0
12/14/16,10:29,40.7178367,-73.8033162,0,0,0,0,0,0,0,0
12/15/16,9:38,40.6428278,-73.9554949,0,0,0,0,0,0,0,0
12/15/16,9:40,40.7570322,-73.938118,0,0,0,0,0,0,0,0
12/14/16,11:50,40.7461347,-73.9417082,1,0,1,0,0,0,0,0
12/14/16,11:55,40.6261327,-73.9405882,0,0,0,0,0,0,0,0
12/14/16,11:50,40.8367401,-73.9454776,0,0,0,0,0,0,0,0
12/14/16,13:05,40.64848,-73.9251843,1,0,0,0,1,0,0,0
12/14/16,13:30,40.6119959,-74.0013182,0,0,0,0,0,0,0,0
12/14/16,12:00,40.7457346,-73.9907503,0,0,0,0,0,0,0,0
12/14/16,12:44,40.7409844,-73.9462963,0,0,0,0,0,0,0,0
12/14/16,14:45,40.839928,-73.9425404,0,0,0,0,0,0,0,0
12/14/16,14:50,40.5870332,-73.9686049,0,0,0,0,0,0,0,0
12/14/16,15:00,40.6897185,-73.952806,0,0,0,0,0,0,0,0
12/14/16,13:00,40.8465687,-73.9258822,0,0,0,0,0,0,0,0
12/14/16,13:05,40.7269443,-73.9954793,0,0,0,0,0,0,0,0
12/14/16,14:20,40.7428002,-73.8663636,1,0,0,0,1,0,0,0
11/4/16,7:11,40.8516622,-73.9213862,0,0,0,0,0,0,0,0
12/14/16,14:35,40.6110621,-73.8971299,0,0,0,0,0,0,0,0
12/14/16,14:42,40.743011,-73.9833455,0,0,0,0,0,0,0,0
12/14/16,14:45,40.7610398,-73.9753742,0,0,0,0,0,0,0,0
12/14/16,15:10,40.8194968,-73.9380419,0,0,0,0,0,0,0,0
12/14/16,17:11,40.7372279,-73.9843284,0,0,0,0,0,0,0,0
12/14/16,17:11,40.7570213,-74.004927,1,0,0,0,0,0,1,0
12/14/16,16:30,40.7819374,-73.9442713,0,0,0,0,0,0,0,0
12/14/16,16:30,40.8479009,-73.9249777,0,0,0,0,0,0,0,0
12/14/16,17:00,40.7615508,-73.9665842,0,0,0,0,0,0,0,0
12/14/16,17:00,40.7884932,-73.7897157,1,0,0,0,0,0,1,0
12/14/16,17:00,40.8785865,-73.8439382,2,0,0,0,0,0,2,0
12/14/16,17:04,40.7923625,-73.9641744,0,0,0,0,0,0,0,0
12/14/16,21:00,40.7460781,-73.9749359,0,0,0,0,0,0,0,0
12/14/16,23:45,40.7452378,-73.9376959,0,0,0,0,0,0,0,0
12/14/16,4:00,40.68893,-73.7855669,0,0,0,0,0,0,0,0
12/14/16,4:30,40.7085073,-73.8195304,0,0,0,0,0,0,0,0
12/14/16,9:45,40.6753999,-73.9886907,0,0,0,0,0,0,0,0
12/14/16,9:45,40.691516,-73.7308807,0,0,0,0,0,0,0,0
12/13/16,10:00,40.7442385,-73.9279746,0,0,0,0,0,0,0,0
12/13/16,11:15,40.7622856,-73.8274358,0,0,0,0,0,0,0,0
12/13/16,11:20,40.7000093,-73.8308861,0,0,0,0,0,0,0,0
12/13/16,14:55,40.8915505,-73.8617895,0,0,0,0,0,0,0,0
12/13/16,14:59,40.7531293,-73.9964809,0,0,0,0,0,0,0,0
12/13/16,15:00,40.8279436,-73.8586298,0,0,0,0,0,0,0,0
12/13/16,15:40,40.7177239,-73.9857652,0,0,0,0,0,0,0,0
12/13/16,15:49,40.7488518,-73.9471087,0,0,0,0,0,0,0,0
12/13/16,9:33,40.7526925,-73.9730457,0,0,0,0,0,0,0,0
12/13/16,17:50,40.6844306,-73.9949017,0,0,0,0,0,0,0,0
12/13/16,9:40,40.8847531,-73.9103006,0,0,0,0,0,0,0,0
12/12/16,10:00,40.7597856,-73.976288,0,0,0,0,0,0,0,0
12/12/16,10:00,40.7826834,-73.9532601,0,0,0,0,0,0,0,0
12/13/16,6:20,40.8998939,-73.8955183,0,0,0,0,0,0,0,0
12/13/16,7:28,40.8619813,-73.9271711,0,0,0,0,0,0,0,0
12/13/16,7:50,40.7091016,-73.9400778,0,0,0,0,0,0,0,0
12/13/16,7:54,40.7718319,-73.9561668,0,0,0,0,0,0,0,0
12/12/16,12:00,40.7590795,-73.9901168,0,0,0,0,0,0,0,0
12/13/16,7:55,40.6472735,-73.8982054,0,0,0,0,0,0,0,0
12/13/16,7:55,40.761276,-73.9557002,0,0,0,0,0,0,0,0
12/13/16,8:00,40.720888,-73.9408681,0,0,0,0,0,0,0,0
12/13/16,8:00,40.738696,-73.9409173,0,0,0,0,0,0,0,0
12/12/16,17:39,40.7005534,-73.8429376,0,0,0,0,0,0,0,0
12/12/16,17:45,40.7400113,-73.9859264,0,0,0,0,0,0,0,0
12/13/16,8:40,40.7503519,-73.8188372,0,0,0,0,0,0,0,0
12/13/16,8:40,40.7391678,-73.9799688,1,0,0,0,0,0,1,0
12/13/16,9:35,40.7423751,-74.0087909,0,0,0,0,0,0,0,0
12/12/16,0:00,40.7671806,-73.9798304,0,0,0,0,0,0,0,0
12/12/16,12:15,40.7770056,-73.9637277,0,0,0,0,0,0,0,0
12/12/16,12:40,40.6774132,-73.9303181,0,0,0,0,0,0,0,0
12/12/16,12:40,40.5791753,-73.9610812,0,0,0,0,0,0,0,0
12/12/16,12:50,40.6951496,-73.8394307,0,0,0,0,0,0,0,0
12/12/16,15:45,40.6426886,-73.9576354,0,0,0,0,0,0,0,0
12/12/16,15:45,40.7536948,-73.8983014,2,0,0,0,0,0,8,0
12/12/16,16:11,40.7017674,-73.8161641,0,0,0,0,0,0,0,0
12/12/16,18:40,40.6999314,-73.9618791,0,0,0,0,0,0,0,0
12/12/16,19:00,40.7713758,-73.8771311,0,0,0,0,0,0,0,0
12/12/16,19:00,40.7199532,-74.0085823,1,0,1,0,0,0,0,0
12/11/16,14:40,40.7623963,-73.9786009,0,0,0,0,0,0,0,0
12/12/16,20:10,40.7012442,-73.9081023,0,0,0,0,0,0,0,0
12/11/16,14:45,40.5265273,-74.2013043,0,0,0,0,0,0,0,0
12/12/16,6:15,40.7520955,-73.9259594,0,0,0,0,0,0,0,0
12/12/16,6:30,40.6746537,-73.9091555,0,0,0,0,0,0,0,0
12/12/16,6:30,40.6671159,-73.8346499,0,0,0,0,0,0,0,0
12/12/16,6:35,40.7630088,-73.8753225,1,0,1,0,0,0,0,0
12/12/16,8:00,40.7252872,-73.7915363,0,0,0,0,0,0,0,0
12/12/16,8:00,40.8878023,-73.8604519,3,0,0,0,0,0,3,0
12/11/16,21:45,40.5891567,-73.899781,0,0,0,0,0,0,0,0
12/11/16,22:30,40.8452295,-73.9130852,0,0,0,0,0,0,0,0
12/12/16,8:15,40.7582505,-73.9890629,0,0,0,0,0,0,0,0
12/12/16,8:15,40.7189172,-73.8194962,0,0,0,0,0,0,0,0
12/12/16,8:20,40.7854219,-73.9839876,1,0,0,0,0,0,1,0
12/12/16,8:21,40.8275553,-73.9532695,0,0,0,0,0,0,0,0
12/12/16,8:25,40.6509453,-73.9141214,0,0,0,0,0,0,0,0
12/12/16,8:40,40.6724279,-73.756362,0,0,0,0,0,0,0,0
12/10/16,14:04,40.6279284,-73.9317423,0,0,0,0,0,0,0,0
12/12/16,8:52,40.7460781,-73.9749359,0,0,0,0,0,0,0,0
12/12/16,8:54,40.7136714,-73.8435235,1,0,1,0,0,0,0,0
12/12/16,9:00,40.8154227,-73.8268139,0,0,0,0,0,0,0,0
12/12/16,9:00,40.6896621,-73.9741097,0,0,0,0,0,0,0,0
12/12/16,9:00,40.6442664,-73.9968434,0,0,0,0,0,0,0,0
12/12/16,9:08,40.8063462,-73.9331715,0,0,0,0,0,0,0,0
12/12/16,9:10,40.5839075,-73.9859849,0,0,0,0,0,0,0,0
12/12/16,9:13,40.7681288,-73.8762443,1,0,0,0,0,0,1,0
12/10/16,16:00,40.6670811,-73.810322,0,0,0,0,0,0,0,0
12/12/16,9:30,40.7029991,-73.9205355,0,0,0,0,0,0,0,0
12/12/16,9:30,40.7460781,-73.9749359,0,0,0,0,0,0,0,0
12/12/16,9:30,40.828974,-73.9485915,0,0,0,0,0,0,0,0
12/12/16,9:30,40.6753129,-73.8433035,0,0,0,0,0,0,0,0
12/11/16,0:00,40.867276,-73.9192147,1,0,0,0,1,0,0,0
12/11/16,0:00,40.8040166,-73.9309605,1,0,0,0,0,0,1,0
12/11/16,0:05,40.7704959,-73.874803,2,0,0,0,0,0,2,0
12/11/16,0:10,40.8334058,-73.8284222,0,0,0,0,0,0,0,0
12/10/16,18:30,40.7680332,-73.9958483,0,0,0,0,0,0,0,0
12/11/16,0:35,40.6659389,-73.8330751,1,0,0,0,0,0,1,0
12/11/16,10:10,40.5796508,-73.8350284,0,0,0,0,0,0,0,0
12/11/16,10:15,40.6323973,-73.919654,0,0,0,0,0,0,0,0
12/11/16,10:25,40.6719199,-73.9939653,0,0,0,0,0,0,0,0
12/11/16,10:25,40.7521803,-73.8520037,0,0,0,0,0,0,0,0
12/11/16,14:00,40.6992451,-73.7931902,0,0,0,0,0,0,0,0
12/11/16,14:00,40.6296096,-74.1302466,0,0,0,0,0,0,0,0
12/9/16,3:05,40.7458144,-74.0055325,2,0,0,0,0,0,2,0
12/9/16,3:30,40.7465803,-73.9975531,0,0,0,0,0,0,0,0
12/11/16,17:00,40.6350071,-73.9315261,1,0,1,0,0,0,0,0
12/11/16,17:00,40.834061,-73.9448799,1,0,0,0,2,0,0,0
12/11/16,17:00,40.6656299,-73.7392073,1,0,0,0,0,0,1,0
12/11/16,17:08,40.814291,-73.9453371,0,0,0,0,0,0,0,0
12/11/16,17:10,40.8158782,-73.8980126,0,0,0,0,0,0,0,0
12/8/16,0:12,40.8160641,-73.9176403,1,0,0,0,0,0,1,0
